Transaction_ID,Transaction_Amount,Transaction_Volume,Average_Transaction_Amount,Frequency_of_Transactions,Time_Since_Last_Transaction,Day_of_Week,Time_of_Day,Age,Gender,Income,Account_Type,Is_Anomaly,Anomaly_Score
TX673,1051.4728740799178,4,1017.446307600569,10,4,Wednesday,02:00,62,Female,1072378,Current,Normal,-0.5311834016226865
TX674,1026.9572058975075,1,1019.5673987553954,6,4,Friday,08:00,34,Male,704911,Savings,Normal,-0.5218925715599686
TX675,1018.9405264748297,4,1007.5565844244431,19,3,Thursday,13:00,48,Female,483163,Savings,Normal,-0.5132974907718465
TX676,971.4126979021968,2,1006.652150206484,10,14,Tuesday,14:00,32,Male,1101818,Current,Normal,-0.46697084948432227
TX677,1053.2585982857192,4,1029.0523349097236,19,3,Saturday,14:00,30,Female,792503,Savings,Normal,-0.5336000803844115
TX678,1003.0068488984148,4,1006.9517820512552,18,20,Monday,12:00,18,Female,341505,Savings,Normal,-0.536578849389449
TX679,928.2045238065735,1,973.68368367145,17,2,Tuesday,21:00,24,Male,436668,Current,Anomaly,-0.5587403436745823
TX680,966.4462286546728,3,997.4150948409496,10,2,Monday,04:00,31,Female,447032,Savings,Normal,-0.5088967898384611
TX681,922.3286100766604,1,1034.917426722703,17,21,Saturday,02:00,54,Female,1223953,Savings,Normal,-0.5328407189939269
TX682,950.2298198487626,1,1036.5452300991403,14,23,Tuesday,03:00,38,Female,961414,Current,Normal,-0.5118350029414342
TX683,1044.829432711801,3,966.5550045086536,13,5,Friday,19:00,33,Male,494152,Current,Normal,-0.5115945059014114
TX684,960.1530369771488,2,1052.9628797150697,13,2,Monday,10:00,53,Male,855839,Current,Normal,-0.5164472568795544
TX685,1041.3800988163025,1,988.7707128626264,10,27,Saturday,00:00,35,Male,851238,Savings,Normal,-0.5184182139293998
TX686,994.0029363186763,4,1014.8081424475448,8,4,Friday,17:00,44,Female,1317375,Savings,Normal,-0.5191509504080943
TX687,951.2214717038526,3,1015.5062842103928,8,28,Saturday,15:00,51,Female,813622,Savings,Normal,-0.4940995650654341
TX688,957.9334419095512,1,1018.6748058507468,17,24,Tuesday,21:00,30,Male,861340,Savings,Normal,-0.5200021824229686
TX689,1056.9207760327854,3,1000.5602583071778,10,19,Saturday,01:00,21,Female,604962,Current,Normal,-0.4928430983210257
TX690,970.7387002108252,3,1020.113101861532,12,6,Saturday,00:00,21,Male,1180432,Current,Normal,-0.5059353629745559
TX691,951.2316986360876,3,1026.0701586386951,19,12,Tuesday,18:00,23,Female,770949,Savings,Normal,-0.5084290303343226
TX692,1005.779899853186,3,977.6719044009992,7,22,Sunday,22:00,52,Male,1034172,Savings,Normal,-0.4940052145679697
TX693,896.2205995460733,2,998.2786061441822,5,16,Tuesday,22:00,34,Female,1054981,Savings,Normal,-0.5095023807682371
TX694,953.970855299706,2,990.1501921833268,12,22,Wednesday,23:00,36,Male,773656,Current,Normal,-0.5039703340814273
TX695,1024.250064576161,1,990.6435563433548,10,5,Monday,18:00,18,Male,675572,Current,Normal,-0.4974893702306941
TX696,989.8541268494778,1,1004.4070365854708,10,8,Tuesday,15:00,45,Male,1267241,Current,Normal,-0.48149143667615757
TX697,982.9206039245636,3,1000.034687134849,11,7,Thursday,20:00,24,Male,732941,Savings,Normal,-0.4797700978609788
TX698,1106.8260372645052,2,974.72583412042,14,18,Friday,16:00,54,Male,1293931,Current,Normal,-0.5100819958306491
TX699,1032.7487792110844,4,1016.2159729118342,5,22,Sunday,20:00,23,Female,986290,Savings,Normal,-0.5210701107823568
TX700,936.7750796522516,3,964.1378709493084,11,26,Friday,06:00,32,Male,382987,Current,Normal,-0.5396938108895057
TX701,1039.8497931861136,3,1009.0147758008708,13,5,Friday,01:00,50,Male,833285,Savings,Normal,-0.5122088870218677
TX702,1065.738991279825,2,988.6897742356472,7,15,Wednesday,22:00,46,Male,407041,Current,Normal,-0.5220918428998245
TX703,1077.6520538146324,3,950.3602732855938,7,26,Sunday,17:00,60,Female,1112934,Savings,Normal,-0.5411061165896213
TX704,1012.3905639757264,4,1025.6628061059616,10,7,Tuesday,06:00,43,Female,1483969,Savings,Normal,-0.5083183610218487
TX705,1025.678421367669,4,1037.3407421762245,5,1,Tuesday,18:00,64,Female,699017,Savings,Anomaly,-0.5756168168055128
TX706,1036.0764514728596,4,1002.1463182932392,13,15,Saturday,16:00,63,Male,801946,Current,Normal,-0.5066193766904384
TX707,973.7668796466598,4,1009.873096952863,6,7,Friday,14:00,42,Male,1487030,Savings,Normal,-0.5390184509503244
TX708,963.9291825127056,2,997.0438699290576,5,11,Tuesday,04:00,60,Female,974932,Current,Normal,-0.4995889867704373
TX709,963.8004834128697,4,996.0921929764596,18,24,Monday,16:00,41,Male,1080516,Current,Normal,-0.5018594358181313
TX710,984.0686298053702,4,1021.6447582305274,18,24,Monday,03:00,34,Female,985328,Current,Normal,-0.5264591637187866
TX711,1033.1362913259634,1,983.8572003404132,6,23,Friday,23:00,27,Male,939888,Current,Normal,-0.5434650972823645
TX712,976.487820384836,1,991.4187224619708,17,18,Monday,08:00,31,Male,549264,Current,Normal,-0.49514490496571595
TX713,1133.8988638084938,3,1001.2938887819274,15,12,Monday,12:00,32,Male,1053818,Savings,Normal,-0.49606907816742396
TX714,923.3649720055034,3,996.0743869722412,14,20,Tuesday,13:00,45,Female,1233296,Savings,Normal,-0.47468254747804184
TX715,971.205914377084,2,942.0021243945,5,10,Wednesday,16:00,61,Male,1134123,Current,Anomaly,-0.5612264071875562
TX716,972.9437313732578,3,1021.3374017675208,5,23,Tuesday,02:00,25,Female,1453891,Savings,Normal,-0.5391401310073323
TX717,1007.9823884703952,2,1011.4281677543756,8,16,Friday,21:00,18,Female,315896,Current,Normal,-0.5204327521316864
TX718,1083.4534762913163,2,981.1488398841624,12,29,Sunday,05:00,33,Male,655398,Savings,Normal,-0.5008148932798844
TX719,1014.8541725745416,2,1032.4245375945245,18,7,Monday,12:00,37,Male,1206814,Current,Normal,-0.5047853462385543
TX720,1003.8505378746472,2,980.653296061506,15,2,Saturday,11:00,47,Male,325739,Current,Normal,-0.4996826126045223
TX721,1002.1176065383715,2,1010.9843036500008,12,2,Thursday,20:00,45,Male,529167,Savings,Normal,-0.48288829635613095
TX722,1048.0152398140735,4,1009.249672481337,6,20,Thursday,13:00,20,Male,1050774,Savings,Normal,-0.514335380341518
TX723,1044.375198370703,4,1015.2169330862296,18,16,Wednesday,01:00,61,Female,416220,Current,Anomaly,-0.5744206771493465
TX724,2903.890237835333,4,1073.1540360799816,10,18,Thursday,19:00,47,Female,905556,Current,Anomaly,-0.6214732200149244
TX725,970.1512856639464,4,952.1939126506112,7,6,Thursday,20:00,60,Female,884326,Savings,Normal,-0.5469805309652626
TX726,983.5527957321348,4,1007.1860516017152,7,26,Friday,22:00,54,Male,598254,Current,Anomaly,-0.5528281731839848
TX727,978.3978117512931,2,985.453838744594,9,8,Friday,10:00,55,Female,406311,Savings,Normal,-0.5092497036028605
TX728,1006.7020443116512,3,1004.812654880503,18,23,Saturday,09:00,29,Female,1348939,Current,Normal,-0.4832709094496453
TX729,1003.5445326411032,2,982.0793687246884,14,17,Monday,02:00,48,Male,1349458,Current,Normal,-0.48144836904271626
TX730,965.2517004350318,2,999.4434491074144,17,2,Tuesday,20:00,39,Female,696419,Current,Normal,-0.4898419240062653
TX731,950.0400147249488,4,1004.395934699962,5,10,Tuesday,05:00,25,Female,1418844,Current,Normal,-0.5235394395957719
TX732,1055.8123195259063,3,1030.160951828383,16,9,Tuesday,07:00,28,Female,900699,Savings,Normal,-0.49326209233639134
TX733,929.3852840035072,4,1001.803652749938,12,4,Friday,09:00,29,Female,748013,Current,Normal,-0.49943708719557545
TX734,1021.4460199090496,2,1012.217953478016,9,12,Tuesday,06:00,37,Female,896822,Current,Normal,-0.46592183135176685
TX735,896.745847687184,2,1000.5691516236632,10,22,Friday,11:00,39,Male,994089,Current,Normal,-0.4817635481429896
TX736,1082.1689077902267,4,1007.2129578287158,7,10,Friday,23:00,23,Male,732184,Current,Anomaly,-0.5534287856375336
TX737,995.0015110091548,3,968.0872647822064,6,24,Thursday,19:00,49,Male,617231,Current,Normal,-0.5071211909591935
TX738,983.9003736353202,1,989.8455377339372,8,10,Tuesday,10:00,40,Female,341139,Savings,Normal,-0.504212569576242
TX739,904.763056028263,3,975.589516505639,11,8,Monday,20:00,19,Male,1164785,Current,Normal,-0.5182802367280934
TX740,988.7449900120616,4,983.1525838854532,7,19,Tuesday,21:00,35,Female,733917,Current,Normal,-0.5013986090653656
TX741,966.0678469352948,4,993.6352494451476,9,10,Sunday,19:00,28,Female,1102009,Current,Normal,-0.48583939122195763
TX742,1014.0266170277628,4,1020.3218704329394,13,4,Tuesday,18:00,35,Male,657092,Current,Normal,-0.49478807152531024
TX743,954.1073784052032,3,987.089761478212,10,16,Monday,11:00,41,Female,1119745,Current,Normal,-0.46346840212451634
TX744,998.8849858140974,1,986.222289148492,9,26,Saturday,21:00,30,Male,325938,Current,Normal,-0.521411307337749
TX745,1046.621743547733,3,991.6979942207328,14,26,Sunday,11:00,19,Female,1464395,Current,Normal,-0.48890396508700407
TX746,994.7828603506554,2,1007.8661410001064,16,2,Sunday,04:00,24,Male,968875,Savings,Normal,-0.4940776083800369
TX747,1011.0404253944046,4,979.7955519577628,13,15,Friday,12:00,22,Female,561578,Current,Normal,-0.5074762506144945
TX748,1012.514765509152,1,1016.1823213648383,18,18,Sunday,09:00,24,Male,927751,Savings,Normal,-0.5020823964242688
TX749,919.3990549663736,3,984.4176405927464,8,21,Saturday,00:00,21,Male,1174506,Current,Normal,-0.5225654440438249
TX750,1015.7276085268384,3,1002.772917894236,17,21,Friday,12:00,44,Male,735686,Savings,Normal,-0.4986741812864027
TX751,980.582653084942,4,993.8876177786336,18,29,Sunday,03:00,57,Male,356116,Savings,Anomaly,-0.5551369342575596
TX752,924.3862203629462,1,982.012517456907,16,9,Thursday,04:00,45,Female,906306,Current,Normal,-0.506358458945491
TX753,945.0689787411094,2,1028.4100857454212,10,4,Friday,00:00,24,Female,836119,Savings,Normal,-0.5414627209932461
TX754,1033.493572737933,3,1004.0308800359884,14,11,Monday,14:00,55,Male,1367406,Current,Normal,-0.4799871100445331
TX755,991.9222008187056,3,987.502471644689,14,12,Saturday,03:00,48,Female,1155953,Current,Normal,-0.469081239286528
TX756,993.3717161327552,3,992.548623152471,16,2,Thursday,04:00,20,Female,1348072,Savings,Normal,-0.5116524437870824
TX757,989.9823711102918,3,1004.636841842697,18,25,Sunday,01:00,58,Male,1160931,Current,Normal,-0.5132671560493792
TX758,944.3684719380932,2,999.346193659976,19,28,Tuesday,15:00,29,Female,835620,Current,Normal,-0.5035024319761235
TX759,955.8770475883877,4,971.5285871563774,14,17,Wednesday,23:00,52,Female,590477,Savings,Normal,-0.5370348984378855
TX760,1084.2174258062491,2,1020.0004343018564,8,17,Wednesday,08:00,21,Male,1342630,Savings,Normal,-0.5224509676156233
TX761,1005.9648352511008,4,998.6608019340572,11,15,Sunday,14:00,57,Male,1023503,Current,Normal,-0.4721131533725099
TX762,1003.3296285875834,4,945.7351473167316,5,28,Tuesday,15:00,64,Female,633260,Savings,Anomaly,-0.583051049490235
TX763,993.463146664338,4,1022.0988384446194,18,12,Saturday,03:00,20,Female,971088,Current,Normal,-0.5206412735663362
TX764,961.7095009970644,3,999.3095640033738,9,24,Thursday,11:00,48,Female,340633,Savings,Normal,-0.484643620931325
TX765,1011.1545612529948,3,1025.249797897539,11,28,Friday,20:00,32,Female,1023953,Current,Normal,-0.5094977854585306
TX766,1022.1360137596322,1,1019.9270197518156,6,14,Saturday,03:00,53,Male,510387,Savings,Normal,-0.525724243219421
TX767,992.359444146632,3,1030.1649480637,13,12,Friday,03:00,51,Male,1297057,Savings,Normal,-0.5144598916575559
TX768,933.540743332756,1,998.7762312444196,14,10,Tuesday,05:00,44,Female,510047,Savings,Normal,-0.4968646972457547
TX769,951.392380089867,1,1019.6463896551088,18,21,Monday,08:00,34,Female,607268,Savings,Normal,-0.5003654778387736
TX770,1033.770455946552,3,997.3471371148177,19,19,Thursday,17:00,50,Female,807532,Current,Normal,-0.49272862866461187
TX771,1019.7899424354872,1,1005.2710162390956,15,17,Thursday,11:00,27,Male,1234149,Current,Normal,-0.4824419079958403
TX772,3009.4014075242967,3,1001.7971232582676,9,28,Sunday,15:00,63,Female,1030070,Savings,Anomaly,-0.5958529696979795
TX773,1003.325913698034,1,987.3587848422588,16,5,Friday,17:00,64,Male,1157692,Current,Normal,-0.5425741817171527
TX774,1027.6978023541135,1,1017.1563768306958,7,10,Friday,02:00,58,Male,1261858,Savings,Anomaly,-0.5509881699129533
TX775,958.7650069821603,1,1026.6697699901013,11,20,Thursday,11:00,62,Male,525121,Savings,Normal,-0.5201417388165417
TX776,992.0157406255852,1,1008.6013137435064,5,23,Monday,16:00,19,Male,900338,Current,Normal,-0.5208671862052011
TX777,983.9768725120178,3,1000.495270761916,6,4,Wednesday,16:00,22,Male,1488597,Current,Normal,-0.5305529645609249
TX778,1099.4166996790298,4,1045.6099861295522,12,13,Thursday,05:00,42,Female,832125,Current,Normal,-0.5360068388500573
TX779,1125.5769798435072,1,999.1889876883552,8,19,Saturday,04:00,35,Male,1276809,Savings,Normal,-0.5209671651288001
TX780,1064.3312905051764,3,987.8003075696292,11,17,Monday,14:00,49,Male,1015003,Current,Normal,-0.46542190343283474
TX781,1008.8689585457234,3,958.0025353556192,7,13,Thursday,19:00,18,Female,319156,Current,Normal,-0.5266621545263683
TX782,1001.260543377004,3,969.1376354411426,15,27,Saturday,06:00,39,Female,1181809,Current,Normal,-0.48925709095944536
TX783,1048.604540937823,1,1026.068668830315,17,18,Thursday,07:00,48,Male,1333981,Savings,Normal,-0.5072875818383091
TX784,944.5876423641068,4,1031.881642639037,10,27,Sunday,08:00,26,Female,859650,Savings,Normal,-0.5175853344802657
TX785,1040.140202910661,2,1057.930372110395,8,7,Thursday,11:00,19,Female,1223882,Current,Normal,-0.5291475163018391
TX786,972.8203538138172,4,984.758094301087,8,29,Saturday,22:00,21,Female,545847,Savings,Normal,-0.5442846315880283
TX787,1020.6315311532936,3,987.9519675573129,16,10,Friday,11:00,59,Male,1092955,Savings,Normal,-0.5011676956682332
TX788,996.5938287416024,2,1007.2794126170548,19,12,Tuesday,16:00,21,Female,857373,Savings,Normal,-0.4847906335197791
TX789,996.02363661459,2,952.1263169653174,10,18,Saturday,12:00,51,Male,1065710,Savings,Normal,-0.49768529199193884
TX790,925.7971667537832,2,995.830635789192,10,10,Wednesday,02:00,29,Female,950332,Savings,Normal,-0.4981570077449273
TX791,1060.3304077431958,4,969.456642868207,6,4,Tuesday,06:00,41,Male,927763,Current,Normal,-0.5293758640769156
TX792,978.8200709135912,2,972.687651916197,13,27,Friday,18:00,38,Male,369093,Current,Normal,-0.5140313670651103
TX793,968.4987510233052,4,1014.6391100501968,10,3,Sunday,23:00,61,Female,738744,Savings,Normal,-0.5255253123101961
TX794,1024.7352826887516,2,1007.6687006280728,17,27,Saturday,16:00,53,Female,1449697,Savings,Normal,-0.5010658782494567
TX795,999.0063182315844,4,997.8547046837812,16,11,Wednesday,21:00,64,Female,744854,Savings,Normal,-0.5384244989674595
TX796,1013.0313928800014,4,1005.9730889651898,12,5,Thursday,06:00,56,Female,572168,Savings,Normal,-0.48998898837102745
TX797,1008.0442191495883,1,981.5481466634494,12,10,Monday,07:00,33,Male,1381516,Savings,Normal,-0.5011759975863204
TX798,1089.5632532085351,1,1002.9470254628648,12,10,Tuesday,19:00,51,Male,1269246,Current,Normal,-0.48747962116375504
TX799,997.6314648727782,2,968.3564647330776,10,9,Sunday,19:00,51,Male,807800,Savings,Normal,-0.4865769220083929
TX800,909.801667965266,1,1009.6391557449537,15,6,Friday,22:00,44,Male,353997,Savings,Normal,-0.5398446231581993
TX801,1032.471523310153,2,1011.6355791943778,8,25,Sunday,16:00,46,Female,457255,Savings,Normal,-0.4925216145520572
TX802,1092.948884722171,2,1019.6435797353338,6,15,Friday,06:00,35,Female,1000146,Savings,Normal,-0.5313377604552063
TX803,1019.809970019209,2,963.8328713516518,15,16,Thursday,17:00,40,Female,1453248,Current,Normal,-0.4999907945508848
TX804,1009.5746425836588,2,982.1294703009336,16,2,Saturday,12:00,58,Female,532911,Current,Normal,-0.5060421331970508
TX805,1014.7639970310436,1,984.47001719014,11,13,Thursday,23:00,44,Male,696601,Current,Normal,-0.49453687615398345
TX806,935.577490720535,3,1011.1781192232831,14,15,Friday,05:00,22,Female,779702,Current,Normal,-0.4955268091766236
TX807,1023.1371358352152,3,939.0814233783676,13,29,Saturday,18:00,56,Male,788195,Savings,Normal,-0.5297715091006867
TX808,1072.9319724251552,1,996.3672707140583,8,11,Monday,05:00,28,Male,1282426,Current,Normal,-0.5020747507438491
TX809,976.8521948695764,2,972.154476382882,18,2,Wednesday,03:00,28,Female,587166,Current,Normal,-0.5398158792609139
TX810,1017.6145222083144,3,982.5645862391684,5,25,Wednesday,05:00,37,Female,1425054,Savings,Normal,-0.5183655747655286
TX811,1054.0860847197546,4,990.8722707732504,17,10,Friday,08:00,19,Female,1344385,Savings,Normal,-0.5323795884378737
TX812,1038.8323014197074,2,998.8773143408084,6,12,Thursday,21:00,38,Female,889872,Current,Normal,-0.47811734814067325
TX813,1031.9879720891122,3,994.998830884162,14,5,Saturday,20:00,62,Female,629963,Current,Normal,-0.5000032216299811
TX814,991.6761306525988,3,990.604066107477,15,16,Monday,15:00,54,Male,488674,Current,Normal,-0.4782452894554737
TX815,910.9420792767183,1,955.3906396175108,6,22,Wednesday,05:00,43,Male,412313,Current,Anomaly,-0.588320643971846
TX816,946.1978610275676,1,1004.316389464372,15,8,Monday,20:00,24,Male,773919,Current,Normal,-0.5088012542444449
TX817,940.1301143822976,2,983.81345148636,19,21,Thursday,07:00,63,Male,539646,Current,Normal,-0.5367576961349997
TX818,1023.0158359940168,1,1044.8845035987215,19,26,Tuesday,21:00,33,Female,1347635,Savings,Anomaly,-0.5533657210602936
TX819,980.157147754234,3,975.0644350432428,11,9,Friday,15:00,55,Male,1058171,Savings,Normal,-0.4863972949231605
TX820,991.705847500831,1,995.6399438283372,5,25,Monday,23:00,30,Male,1335865,Current,Normal,-0.5419654892786215
TX821,918.4362752215918,4,991.93053880014,16,8,Sunday,04:00,59,Female,757576,Current,Normal,-0.5200481947554605
TX822,1042.5039666208777,1,1008.353615044788,11,10,Tuesday,19:00,42,Male,1079957,Savings,Normal,-0.4762949652174435
TX823,1049.08904734779,2,967.0815230710796,10,21,Tuesday,17:00,40,Female,784353,Current,Normal,-0.49114663028089167
TX824,976.9415133982692,1,1015.1312934982628,5,17,Wednesday,00:00,62,Male,1171901,Savings,Anomaly,-0.5731893416074775
TX825,3094.6461734746645,3,987.3300662159096,15,24,Saturday,11:00,62,Female,1056556,Current,Anomaly,-0.5916720884961929
TX826,976.9583830101618,3,992.5314060996764,12,28,Thursday,15:00,57,Female,859119,Current,Normal,-0.4725722139000483
TX827,959.0133939094858,3,1016.866602197229,19,25,Tuesday,10:00,18,Female,1342137,Savings,Normal,-0.5215585512031021
TX828,974.6133348385122,3,962.8117334810748,17,10,Wednesday,17:00,51,Male,540617,Current,Normal,-0.5164428808236587
TX829,916.734546066118,1,994.16957378165,14,1,Friday,15:00,32,Female,536545,Savings,Normal,-0.5446918927634371
TX830,997.5397541913316,4,1009.7816775630148,16,13,Monday,23:00,52,Male,403535,Current,Normal,-0.5374244140153448
TX831,973.5111764578584,3,1020.5251285254196,13,16,Tuesday,18:00,18,Male,1460831,Savings,Normal,-0.5181263365409489
TX832,930.8253813732854,1,955.5511845081936,8,5,Friday,03:00,53,Female,442003,Current,Anomaly,-0.5663154261641735
TX833,975.6147313525628,1,1021.4866600954048,6,22,Tuesday,20:00,53,Female,531807,Current,Normal,-0.5221367117626264
TX834,1021.1439423376664,3,944.5155964803037,13,14,Monday,04:00,19,Male,320655,Savings,Anomaly,-0.5587791120339323
TX835,1037.122945679631,3,987.2482491584808,13,19,Wednesday,04:00,35,Female,389743,Savings,Normal,-0.489128414120607
TX836,969.415016943351,2,941.2767593980168,11,12,Wednesday,04:00,34,Female,1160665,Current,Normal,-0.5314999122580288
TX837,1006.6093234757444,1,997.7056575175084,5,1,Thursday,03:00,35,Female,724632,Current,Normal,-0.5297280940569852
TX838,933.2473952286553,2,978.1966430158208,17,15,Friday,03:00,35,Male,1263313,Current,Normal,-0.5195950982845047
TX839,1013.9149489563916,4,993.9015557528536,15,14,Wednesday,18:00,59,Male,423199,Savings,Normal,-0.5241131539420658
TX840,1004.9409019464412,2,988.73220670078,19,20,Tuesday,15:00,42,Female,323525,Current,Normal,-0.5022556724835637
TX841,992.3557940369532,1,985.004463114318,16,20,Friday,07:00,61,Male,307265,Current,Anomaly,-0.5635007005095308
TX842,980.2763653285988,3,1006.3918529959,17,9,Tuesday,00:00,20,Female,546301,Current,Normal,-0.5155608230493851
TX843,1032.7268424913573,2,986.6738175610184,13,29,Saturday,08:00,43,Male,378209,Savings,Normal,-0.4958313763585694
TX844,1001.4039387023996,1,1002.084558782568,7,13,Sunday,11:00,52,Male,507158,Current,Normal,-0.4898249432005082
TX845,1020.2167738815303,3,981.754100736345,16,15,Tuesday,17:00,30,Female,1038925,Current,Normal,-0.470417901284268
TX846,963.3736158086364,2,999.4343470258576,12,11,Sunday,01:00,54,Female,445693,Savings,Normal,-0.49289586700458254
TX847,990.1504675892844,3,987.7843610982826,7,13,Wednesday,23:00,23,Male,317194,Current,Normal,-0.5393775392134336
TX848,1043.9073967669265,4,995.072562831733,5,4,Tuesday,10:00,56,Male,559425,Savings,Normal,-0.5377589234943547
TX849,945.3929203285634,4,994.9264784491525,8,14,Thursday,21:00,47,Male,647761,Savings,Normal,-0.49615806248997335
TX850,948.6201124293784,2,990.2821035174924,12,2,Monday,14:00,26,Female,381171,Current,Normal,-0.4906821893221667
TX851,1046.983712401395,3,1024.8582676480023,19,8,Wednesday,22:00,44,Female,1055737,Savings,Normal,-0.5301914742744838
TX852,1050.9104792276348,2,947.6140210099812,14,29,Sunday,08:00,50,Male,509124,Current,Anomaly,-0.5487794092125184
TX853,955.6335270572116,3,1015.4359235447132,11,26,Thursday,07:00,22,Female,1326153,Savings,Normal,-0.4949082682495637
TX854,1054.80349537387,2,1008.5064261666022,9,22,Sunday,12:00,45,Female,1256010,Current,Normal,-0.4650735268400707
TX855,966.0384673403522,2,941.7148802036612,9,26,Friday,06:00,50,Female,1172089,Current,Normal,-0.5468903028473987
TX856,946.762192232616,2,996.6271626270344,5,6,Saturday,17:00,55,Female,1414217,Current,Normal,-0.5121843596282589
TX857,1031.8662341511535,4,1032.3260008544382,16,10,Monday,22:00,46,Male,1080237,Current,Normal,-0.5256999059235333
TX858,1018.354792086693,3,997.3280441334446,16,3,Saturday,21:00,40,Female,395335,Savings,Normal,-0.5139775388116398
TX859,1012.3041807658204,1,983.9543994572092,14,21,Sunday,08:00,32,Female,466963,Current,Normal,-0.493771562240064
TX860,1035.920871173582,3,996.8450603353702,14,2,Wednesday,05:00,20,Male,1282014,Current,Normal,-0.5193171558009486
TX861,1066.428973571073,3,971.3760755484276,7,18,Sunday,08:00,29,Female,648292,Savings,Normal,-0.5027888506764729
TX862,1023.4121649035768,4,999.5964669659746,19,29,Tuesday,11:00,30,Male,1399044,Current,Normal,-0.5267228455688624
TX863,1073.5517345408553,3,986.0100955966471,14,14,Friday,02:00,32,Male,1393982,Current,Normal,-0.5148394006317742
TX864,936.4294408912964,3,975.0541470993968,6,6,Sunday,18:00,57,Male,832249,Savings,Normal,-0.5198428596099635
TX865,1015.5748034344224,2,982.2867547668752,13,6,Sunday,20:00,18,Male,910682,Savings,Normal,-0.49348033724061174
TX866,1070.3467372945877,4,990.3176301083035,16,13,Monday,07:00,20,Male,1303750,Savings,Normal,-0.5293165038773391
TX867,969.5824617660332,2,1011.8506061463552,11,5,Monday,20:00,28,Female,1484836,Current,Normal,-0.5016266734651385
TX868,1119.418599643522,2,1023.6851329039234,18,5,Wednesday,10:00,40,Female,1123271,Savings,Normal,-0.5214080776237797
TX869,3108.4240342478265,3,1002.2359831640678,9,21,Tuesday,04:00,62,Female,687932,Savings,Anomaly,-0.5984145939753812
TX870,1042.8047927115003,4,1011.5012153510088,6,25,Tuesday,05:00,58,Female,399122,Current,Normal,-0.540230496305067
TX871,982.0773697006424,4,1008.9921649541992,13,25,Wednesday,02:00,29,Male,920804,Savings,Normal,-0.523957578729936
TX872,921.4593983430422,1,1011.4138963207108,19,22,Wednesday,20:00,37,Male,999495,Current,Normal,-0.519736691186369
TX873,972.2963136383004,2,1007.6426100879328,8,28,Tuesday,19:00,29,Female,388780,Current,Normal,-0.5076790780744315
TX874,1029.2341640958962,1,992.595488162673,12,18,Sunday,17:00,30,Female,773594,Savings,Normal,-0.473592877206392
TX875,1014.4912158275235,1,1011.8686751924822,19,5,Saturday,15:00,58,Female,913655,Current,Normal,-0.5149199208880716
TX876,976.5412900268996,4,1024.6849563085495,14,5,Thursday,22:00,33,Female,786626,Current,Normal,-0.499589702011771
TX877,1024.840625356796,3,983.180372020269,9,14,Sunday,16:00,50,Female,1038456,Savings,Normal,-0.46907406377635585
TX878,2982.897582712563,3,972.37985385094,5,26,Saturday,19:00,47,Male,551666,Current,Anomaly,-0.6073447612406518
TX879,970.314197073232,2,1022.1653364565786,11,14,Monday,06:00,57,Female,1157617,Savings,Normal,-0.49067395074838843
TX880,1033.9910172914483,2,1002.7503914544736,5,19,Wednesday,05:00,52,Female,651863,Current,Normal,-0.5189188661067824
TX881,895.4848550573422,4,996.5948350640818,14,10,Friday,10:00,44,Male,764271,Current,Normal,-0.4993419163846354
TX882,992.4941524373096,3,974.7198766410528,5,16,Sunday,15:00,52,Female,1001433,Current,Normal,-0.4850207259735412
TX883,976.8687689974174,3,995.3595097916672,5,21,Tuesday,10:00,53,Female,1352631,Current,Normal,-0.48637916666163283
TX884,1047.650079638299,1,981.5141508228828,16,21,Friday,05:00,20,Female,392115,Savings,Anomaly,-0.5532465969093666
TX885,966.2313380598356,1,1023.106008230434,9,6,Friday,01:00,64,Female,441774,Current,Anomaly,-0.5700269321085878
TX886,1066.2349352486526,2,996.8878414337412,10,7,Saturday,23:00,48,Female,553724,Savings,Normal,-0.5012976503486859
TX887,992.0847260995168,4,996.3229221368158,8,26,Friday,21:00,44,Female,1347738,Savings,Normal,-0.5278160776391242
TX888,1004.2252572846432,2,1015.9598909922448,9,26,Monday,02:00,25,Female,821397,Savings,Normal,-0.5080893696704557
TX889,981.0824058700116,1,1002.9063611065149,16,3,Wednesday,10:00,48,Female,558480,Current,Normal,-0.5154941828118641
TX890,1002.5268171396456,3,1029.796052631427,7,12,Sunday,10:00,54,Female,425604,Current,Normal,-0.4945821515479265
TX891,1012.389359052604,2,1032.025966635552,16,2,Thursday,14:00,21,Male,1012917,Savings,Normal,-0.5162523718003212
TX892,1009.3429851116034,2,1011.7823635754532,7,11,Thursday,23:00,19,Female,308314,Current,Normal,-0.5318882100058918
TX893,972.915719885216,2,1006.8173569025164,11,18,Saturday,21:00,27,Male,693186,Savings,Normal,-0.474105881424105
TX894,951.362961318409,3,1010.283905054946,18,24,Thursday,10:00,56,Male,1315576,Savings,Normal,-0.500128645112199
TX895,1043.53733222942,3,1018.9762619294324,10,21,Thursday,19:00,61,Male,1274303,Savings,Normal,-0.49874038999898973
TX896,965.6492950150252,4,972.9888807131404,16,14,Monday,18:00,52,Male,1426500,Savings,Normal,-0.5141367909311362
TX897,933.1857955707516,4,1020.24876873659,7,17,Monday,10:00,48,Male,1244353,Current,Normal,-0.5124340230712118
TX898,1009.2272651169671,2,1019.6911058192834,6,15,Sunday,16:00,49,Female,818790,Current,Normal,-0.47737483795742625
